num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
-1.6164614578201535,-0.7265932946261918,-1.4212442515867103,-1.1201213778884027,1.0,0.0
-1.794941175039994,-0.7729553780801524,-0.673836533616649,-0.5737969310751923,1.0,0.0
0.4821160021283826,-0.4735838238306531,-0.8621020108484351,-0.7208030025985073,1.0,0.0
-2.470291401599122,-0.2506695195009926,-0.6646070460685849,-0.8754981950930423,1.0,0.0
0.5925907799008223,0.3777760112581088,0.8256689683571469,0.2036079241776167,1.0,0.0
-1.617259429730227,0.8729807868110686,1.3230971710292034,1.2726140109983377,0.0,1.0
0.5787592667928765,-0.1537530365360649,0.19775248308226318,-0.3649207197111948,0.0,1.0
0.26604294158950975,-0.7902635238928502,-0.13664822082186537,-0.7145028841253142,0.0,1.0
-1.632243568930502,-1.0350893014703537,-0.5394415364804191,-1.0139817441463213,1.0,0.0
0.2449410177453358,-0.05260770316940658,0.9728185347926607,0.12709372942916533,1.0,0.0
-0.8014661469981101,0.8860509486358545,0.1301432228281081,0.5032951345733281,1.0,0.0
-0.020340310581421505,0.353279733121087,0.8416372874011321,-0.5841350782390776,0.0,1.0
0.4033827736677675,-0.3435580909601681,0.2623187240469036,-0.8147392572507811,1.0,0.0
-0.20405117698952355,-0.5120179544796413,-0.7126425617839176,-0.42126461389901293,0.0,1.0
0.10910846594166194,-2.0913063410092487,-2.591209846145239,-2.0170201337571805,0.0,1.0
1.0553258241980639,-0.8044845175764233,-1.0061884720585303,-0.9476568748655384,1.0,0.0
1.0199490695181253,0.3888459177092907,-0.123903694490534,-0.6242474860928108,1.0,0.0
1.0155158922399374,1.2185682871356347,1.0985364076181972,0.518911491229716,1.0,0.0
-2.04603633607655,-1.364355083289753,-1.7113956386934819,-1.6984226464954748,0.0,1.0
-3.0285170844685285,-2.401062782746367,-1.927309406697652,-2.216847985991174,0.0,1.0
0.20238251587473308,1.4545527532900817,1.4910055522218975,1.2248918537446998,1.0,0.0
-0.5279391089339234,0.44813202560914417,-0.5401646301729769,0.03251258075994996,1.0,0.0
0.15308558454128482,0.4191511566573285,0.14761798706492185,-0.3026735649067621,0.0,1.0
0.8661178179650091,0.5613336927345155,0.6096547706734552,0.30962850056272495,1.0,0.0
0.537176063923475,-1.1830807983585572,-0.35732235563537396,-1.0133666144686235,0.0,1.0
-0.08630598848085581,-0.8580895348717921,-1.0569757609927635,-0.7675528581035258,1.0,0.0
0.8074225508018027,0.38711966992111113,0.9454916189947469,0.38999221651999344,1.0,0.0
0.255048661939604,0.7580163375527946,-0.04901328247104027,1.0242008356726469,0.0,1.0
0.24955152211465115,0.9409164008241806,-0.005878735116376595,1.0167498294153743,1.0,0.0
0.10653722312031305,-1.204471657194092,-0.7464773208148519,-0.9761909547535758,1.0,0.0
-0.288458872366219,-0.14773400324288874,-0.10882919959429387,-0.21381709081870032,1.0,0.0
0.4972774684197849,-0.22959833618178704,-0.07961420582136818,0.22603039307433603,1.0,0.0
0.9640910358129592,0.3525216454680768,0.16158775548642074,0.8114155744213452,1.0,0.0
1.105686718078277,1.187989040602171,0.008301935632117913,0.9061455447867776,1.0,0.0
1.1473585844932426,0.5085506981954224,0.3670267079164551,0.29870498806038515,1.0,0.0
0.13091969815034588,-0.5292347644305307,0.26526131365689587,0.30322916762538654,0.0,1.0
